20.4913	7.64688
18.237	11.5623
8.36641	17.6534
3.10527	21.4982
11.9847	21.9109
13.3602	22.3274
11.7096	23.1447
13.5064	23.7781
17.6613	24.6311
12.2888	26.8028
15.7691	29.4695
9.33515	29.7969
12.4758	30.5878
11.1338	30.934
16.0652	31.4156
19.0961	33.5541
18.9003	33.8728
11.0696	34.3946
15.1382	35.5804
12.7992	46.599
20.7636	47.9623
9.05017	49.2181
7.62792	50.8822
9.39391	51.6214
1.98036	55.3878
12.4681	55.5544
13.5097	57.7133
8.2916	58.3845
12.1275	59.2999
5.1318	60.788
16.5304	62.4439
17.8457	62.8605
11.5011	63.5266
12.9274	64.1633
20.2625	64.3346
11.3816	64.8061
8.04393	65.2117
20.6365	67.8556
19.8272	68.6171
20.0605	68.9325
6.07786	70.4055
14.6721	71.1734
16.7867	72.3759
16.8276	72.4942
16.9739	73.1229
20.5187	73.8149
6.24719	74.4928
2.79451	75.8436
7.33258	76.2593
5.65902	76.3623
17.9758	76.4861
9.06526	76.6772
5.06159	76.8371
12.4863	77.5812
12.6273	79.7707
15.4889	79.8477
16.3702	80.1049
16.2048	82.3724
5.88915	82.5177
13.8571	82.6925
20.444	83.9387
9.11726	84.4923
20.895	84.5962
1.61966	87.6056
8.52431	87.6772
6.3937	91.0163
17.6654	91.6922
1.64212	93.431
6.42347	94.1822
12.2637	96.2066
1.97726	96.256
17.7165	96.6414
19.643	96.9233
6.78959	98.7505
5.73573	99.2113
10.1646	100.002
11.7365	101.049
10.7844	101.807
17.3809	102.539
13.367	106.653
14.0869	113.297
9.59455	116.433
13.1915	117.918
17.6987	123.676
15.4287	124.624
19.4234	129.154
4.82987	130.925
16.6288	131.923
3.41488	132.366
3.38879	134.978
11.1825	135.679
13.2933	136.512
19.6847	144.216
11.5056	144.673
19.9828	144.813
18.9515	144.964
1.94858	147.682
19.3225	147.748
20.5155	147.937
15.4711	148.641
20.7161	148.664
12.8645	150.767
8.45742	156.958
16.6538	159.458
3.31408	162.527
11.6788	162.882
2.38278	162.921
6.35097	163.826
10.0424	164.619
19.1772	164.649
19.4259	165.677
10.0071	165.859
11.7138	170.802
17.6238	171.798
3.80816	174.338
8.03386	180.597
6.70451	180.788
18.6382	181.476
2.07212	181.553
1.55974	182.496
1.89514	182.659
2.20497	184.23
4.85624	184.317
4.7433	187.347
8.57597	190.597
12.6734	190.963
16.9159	191.082
14.3281	194.397
18.5994	194.485
9.26275	195.649
4.07078	197.264
11.089	197.281
18.3306	199.192
14.274	203.573
18.9113	207.419
12.4276	210.883
7.93507	212.601
5.19248	212.716
1.85995	213.469
5.08525	214.379
16.5572	217.905
19.1102	219.081
13.2158	219.869
1.11674	225.761
12.318	227.626
8.07276	227.74
13.6938	228.963
6.35044	229.085
12.6693	229.884
3.94109	236.704
15.5388	239.002
4.16276	240.366
1.70428	240.64
17.3932	244.526
12.8041	244.536
5.62038	246.548
13.9169	246.934
14.1723	247.697
15.5902	248.854
8.23228	251.85
10.3474	255.903
11.6179	255.998
1.60187	264.72
15.8415	266.458
9.42409	267.367
16.8328	269.789
6.20572	271.88
3.78865	272.325
18.7962	272.688
15.6758	272.994
6.77759	273.032
4.44652	273.443
15.023	274.194
20.4166	276.574
18.4873	277.361
1.92163	277.86
20.8936	287.592
12.5593	288.357
9.02859	288.996
12.1239	296.278
20.5258	298.511
7.26027	301.05
6.4243	302.697
10.3155	304.671
17.4759	305.155
14.0635	305.501
13.0451	305.678
12.9757	305.691
6.01906	316.788
16.2619	317.304
10.4853	317.442
16.4686	318.472
3.95731	319.465
13.3335	319.705
9.99793	320.609
20.0144	323.848
3.56326	324.445
3.22496	329.434
18.1657	329.519
16.7443	331.697
20.3776	332.366
1.79914	338.678
20.7013	339.502
8.33088	339.688
8.74258	343.107
17.3077	345.68
19.1352	347.695
14.0747	348.463
6.60526	348.527
8.97292	348.756
3.7476	349.071
5.73746	352.665
20.4775	354.893
10.341	355.929
9.75518	356.713
12.8768	358.09
19.4359	361.05
15.0659	362.304
10.1095	364.257
15.535	368.269
4.01988	368.528
17.3283	369.928
12.0266	370.479
12.1449	371.244
19.0911	371.864
8.68977	374.315
8.26182	374.625
11.2331	377.176
10.7714	377.294
9.65134	377.596
2.22485	377.94
18.6822	380.63
20.0491	384.028
10.1952	392.583
16.2716	393.256
4.838	394.036
7.51868	396.494
11.4297	396.798
5.72844	403.091
5.95282	405.501
1.14241	407.554
18.3279	409.113
15.7369	413.582
13.2711	414.066
6.9372	415.626
1.13717	416.654
17.8724	416.753
11.749	416.893
8.16016	418.937
12.1258	418.965
10.6985	419.093
4.4852	420.503
10.8078	421.563
7.0806	427.57
15.0709	427.644
18.3314	430.067
12.9769	432.478
7.58309	439.261
14.9215	441.325
13.4282	443.531
2.50681	446.617
3.38474	448.248
19.0709	453.984
5.23037	454.782
13.4014	456.523
18.0399	457.972
16.9928	459.813
16.3836	462.965
9.93463	465.383
14.8527	465.912
17.688	467.533
9.4626	471.42
13.2337	474.426
9.47708	476.397
11.2153	476.723
3.97619	479.441
18.3127	480.006
11.4054	481.096
20.627	484.363
7.03319	486.246
8.283	489.153
14.6306	492.128
10.8127	492.641
1.27075	493.685
5.21848	495.02
10.8224	496.347
11.2783	496.763
6.36937	499.765
16.7099	502.449
13.3367	502.627
18.6012	503.431
18.3196	506.412
1.14844	509.526
7.06862	509.54
18.3398	514.212
19.5617	515.354
14.4741	518.022
14.0729	520.083
11.1444	521.173
20.7828	521.662
18.9642	525.414
6.30066	526.67
5.62754	526.922
17.1873	527.732
2.60829	529.011
10.6529	530.663
10.9743	532.113
12.0893	533.731
5.88436	535.326
17.7495	537.823
11.9464	538.515
2.55305	542.972
12.1676	545.787
11.0563	547.211
10.9618	547.498
17.0424	549.822
15.4798	552.938
16.0535	553.357
14.6164	553.686
12.4426	554.186
3.95286	555.699
13.8758	559.728
11.2365	559.753
3.6874	560.169
20.1696	561.754
19.8912	564.929
9.1918	567.644
19.4437	568.07
12.0834	570.14
6.71045	570.827
10.7265	577.116
2.4071	580.664
14.7136	582.469
14.2626	582.554
7.51265	585.892
17.5773	586.89
16.2125	592.563
10.6827	592.789
6.55145	594.067
12.463	594.499
15.9154	594.839
3.56408	598.235
5.27855	599.252
14.5937	601.49
11.7313	602.313
9.41171	604.151
6.52499	604.189
1.66866	604.593
19.5796	607.236
8.85224	608.137
1.31455	608.777
6.00819	612.12
2.49296	615.186
2.37112	615.875
2.51115	616.132
9.82854	616.508
1.4569	619.184
16.3167	619.49
3.46603	620.46
3.71095	620.611
10.5921	623.98
14.4394	623.982
1.18113	625.456
11.9968	626.336
7.90125	627.952
1.23815	631.876
17.0873	632.478
13.5638	633.669
4.5485	639.482
9.29728	640.035
19.321	640.471
15.2615	641.733
14.2656	642.447
15.4641	643.303
15.711	643.812
14.8412	645.068
16.8171	648.2
8.43529	650.364
16.0372	653.519
14.3204	654.442
1.39632	654.718
15.0142	655.352
4.88309	656.013
18.7918	658.49
6.21105	661.44
14.4844	661.842
2.70498	665.179
17.4384	666.781
4.77785	669.198
1.3403	671.343
4.14433	673.457
13.5408	674.245
17.8155	674.343
18.9798	677.575
7.10256	677.747
7.50569	679.33
10.2192	679.904
16.7183	680.418
10.1322	681.793
12.5769	682.323
15.3528	684.649
5.69095	685.572
10.363	689.873
20.3579	692.056
14.982	692.751
5.22517	697.762
2.85209	700.8
20.6242	700.946
11.5076	702.721
20.0657	703.417
17.8555	706.588
14.4146	707.14
8.56026	707.738
10.926	708.273
11.822	710.285
17.2729	710.962
2.462	711.412
11.0901	713.995
9.89076	715.23
3.65411	715.97
11.5262	717.615
17.3043	718.367
3.32911	719.469
4.4227	721.239
12.7269	723.617
10.4125	727.772
14.8855	728.533
18.3487	730.271
13.1649	730.372
18.7015	730.581
15.3204	734.452
19.9866	739.634
8.08933	742.671
17.1469	744.516
7.20822	754.679
11.3785	756.039
4.39406	757.153
4.74688	757.788
17.2091	758.494
3.74527	761.201
8.20496	763.494
17.8243	763.959
3.55306	771.511
4.09089	772.002
9.7435	778.253
3.81069	783.717
16.4244	788.968
10.0746	791.074
17.7519	791.796
19.2003	793.818
14.4342	797.41
2.13446	799.009
10.3685	802.544
3.43479	804.354
12.6537	805.001
17.7997	810.011
15.5017	810.683
2.53691	811.16
13.0414	811.432
4.78364	818.426
11.953	819.754
17.9626	823.938
13.5734	824.749
6.75966	824.772
3.35137	828.479
15.075	829.453
17.2172	831.713
7.20099	833.108
12.2679	833.225
12.173	833.585
8.56732	833.647
11.2268	833.946
7.38127	835.169
2.17716	836.198
12.2925	838.918
17.2523	841.05
20.7888	841.781
13.6936	843.462
7.41802	843.673
10.0211	846.7
6.06927	847.962
6.9619	848.128
19.2394	849.972
12.9208	855.501
16.4711	858.736
6.02764	860.405
15.4734	861.572
10.3898	861.734
4.95948	863.449
5.15655	865.557
15.278	866.813
15.5086	867.732
1.432	867.845
11.1081	871.812
12.8143	875.635
15.7538	876.68
17.2673	879.325
18.8948	882.514
8.9094	883.879
16.5434	887.905
15.7101	888.402
16.9803	888.859
15.4827	893.781
14.6572	893.969
3.52303	897.992
1.86419	899.506
9.38603	909.617
18.0448	910.164
12.3723	916.389
14.1328	920.112
8.16021	921.687
9.4451	926.414
4.85025	927.859
14.4767	928.798
18.5342	929.046
7.40875	929.365
20.6187	932.915
13.4645	935.673
9.35536	935.932
4.85665	937.252
16.8667	938.135
2.86653	941.252
1.96403	943.069
6.90809	944.755
17.1787	945.063
1.8295	946.243
10.9543	949.931
2.02492	950.904
19.5668	953.386
15.9992	953.638
16.1782	955.5
12.9397	955.821
12.6534	956.818
12.3246	957.649
5.0731	965.494
8.47331	967.986
18.8507	971.211
1.81299	972.978
20.1605	975.505
14.4095	976.285
7.12895	976.598
9.56887	977.062
11.8171	980.42
9.23597	988.629
16.9219	989.818
5.22534	990.813
4.83319	992.192
4.84535	995.638
5.03856	999.092
7.62339	999.541
1.28035	1000.53
13.1587	1004.08
17.7194	1005.57
3.08934	1006.38
13.1584	1008.63
2.46088	1009.26
3.40096	1009.94
6.71002	1010.16
6.16577	1012.67
20.5229	1017.82
6.29882	1018.04
13.6833	1019.85
20.2192	1023.08
12.7579	1023.95
12.8369	1026.45
10.1055	1032.52
5.34368	1032.76
18.106	1034.55
5.21076	1036.72
8.47223	1037.8
9.4865	1038.89
10.4442	1040.55
5.43996	1042.22
7.70873	1049.66
9.256	1050.29
7.75162	1053.74
10.2479	1056.15
9.99462	1057
6.69337	1057.28
12.6284	1059.8
19.2609	1059.92
8.9042	1060.76
16.6493	1060.92
3.32564	1061.74
10.5506	1064.11
5.19069	1067.83
8.84301	1068.52
13.0884	1070.61
11.5287	1070.96
6.2625	1071.78
5.31132	1073.25
14.2861	1075.13
9.76269	1077.67
6.57536	1078.3
1.66494	1081.19
13.7175	1086.78
10.1212	1090.63
14.633	1091.27
11.5484	1093.38
4.73753	1093.63
17.9825	1094.15
3.88777	1096.13
5.37448	1096.93
6.80772	1098.98
2.91355	1099.83
1.27164	1101.72
20.3033	1102.93
13.8024	1104.58
18.6709	1105.11
8.80782	1105.73
19.7021	1106.27
19.1609	1107.76
20.6931	1107.88
12.6695	1108.79
13.9098	1111.91
8.26407	1115.21
3.76993	1117.05
2.00108	1120.66
7.48633	1125.64
13.666	1126.08
5.38247	1129.29
13.2647	1129.64
7.66647	1129.72
7.91646	1130.75
1.38472	1131.14
16.0779	1132.67
8.9013	1132.7
16.7188	1133.3
18.7358	1137.72
2.98409	1138.27
10.5035	1140.78
18.2191	1140.88
9.97998	1141.51
3.72414	1142.36
18.3625	1142.58
3.55483	1143.34
12.0929	1143.58
19.8357	1143.72
7.03838	1145.42
18.9912	1147.06
9.54502	1147.4
12.6777	1147.6
20.7799	1147.88
2.46393	1155.69
15.3828	1156.61
16.2384	1159.59
4.30021	1161.47
16.5185	1162.02
8.63692	1163.1
8.42704	1164.1
15.4335	1166.19
8.70329	1167.79
20.8432	1168.49
5.2293	1168.87
16.0213	1169.18
13.7297	1169.41
1.16445	1169.48
12.6839	1171.52
10.7379	1172.51
15.5355	1175.36
7.44626	1176.26
12.2982	1179.05
9.11783	1179.15
2.75959	1179.6
3.15327	1181.38
16.413	1181.91
6.30925	1182.25
16.2645	1190.89
13.0515	1191.17
10.8432	1192.35
13.7854	1196.97
2.99484	1200.26
14.403	1201.28
10.4455	1201.52
3.83282	1202.22
1.16306	1202.46
16.7992	1206.85
13.2924	1208.79
8.84072	1210.44
7.28453	1211.77
6.60724	1212.48
5.45809	1212.84
1.3652	1212.95
5.66131	1219.98
12.8682	1221.58
1.73985	1222.85
17.4054	1224.32
18.714	1225.28
6.89951	1229.95
20.291	1230.86
14.6927	1234.4
1.31772	1234.69
14.6639	1238.89
19.7807	1244.84
9.78927	1249.94
7.61782	1257.72
4.37002	1258.14
16.129	1258.47
6.27957	1261.11
19.4941	1261.64
1.98398	1263.25
5.92746	1264.08
15.6128	1264.92
19.6147	1265.42
3.75518	1266.78
18.7416	1267.51
9.69677	1269.5
5.97043	1271.48
18.1163	1273.34
16.6528	1277.11
10.6322	1277.65
10.1296	1277.92
16.0797	1279.17
17.549	1279.42
1.84682	1281.77
13.2104	1284.4
20.6269	1284.56
12.5064	1292.13
6.92015	1294.82
6.65246	1297.07
12.0266	1298.56
18.3331	1300.9
2.21376	1301.36
19.4541	1303.72
5.90705	1305.13
16.7321	1314.24
3.02131	1314.55
11.8068	1316.95
2.22581	1319.53
17.2937	1319.6
13.3445	1319.85
6.06599	1329.49
15.3325	1332.08
1.29418	1332.91
19.5335	1333.71
16.3853	1333.92
6.46123	1335.01
5.53747	1335.33
2.9719	1336.19
1.85289	1339.46
1.22415	1339.59
20.7012	1341.59
9.07477	1343.75
8.32151	1343.94
20.1237	1344.31
1.53359	1346.78
12.4649	1350.86
8.24302	1352.26
3.64647	1353.09
10.291	1355.26
4.88498	1358.96
14.2704	1359.63
9.46712	1359.71
3.98573	1359.78
9.66432	1360.44
17.2664	1360.57
13.1983	1368.9
13.0269	1369.92
2.19415	1370.82
16.2732	1371.32
8.5041	1375.29
6.57411	1375.68
4.96628	1377.82
15.6926	1381.71
6.37824	1383.38
5.60985	1384.25
3.80666	1385.12
14.7857	1390.54
9.45984	1390.69
5.64813	1393.33
12.1436	1394.09
15.5831	1394.45
11.7695	1397.03
16.6953	1397.17
18.2463	1398.44
5.8844	1398.6
5.39461	1399.84
18.6932	1408.78
1.8932	1410.06
1.88076	1412.03
5.80402	1414.5
12.2179	1415.1
7.97715	1416.47
19.4161	1422.13
20.0151	1422.2
8.09497	1427.33
6.6265	1428.23
16.6321	1429.63
8.54632	1430.45
9.36352	1432.42
9.09589	1433.33
8.61909	1434.62
6.25077	1435.19
17.5169	1438.48
9.14385	1442.73
14.8201	1444.06
3.76781	1444.75
11.2831	1448.79
13.8763	1451.33
15.2407	1452.47
16.6786	1454.23
2.70737	1455.25
18.3263	1456.91
16.4639	1457.68
9.97971	1462.15
8.57423	1465.11
9.66317	1466.02
17.9542	1466.31
5.08484	1472.34
12.9342	1473.71
17.3313	1474.24
12.1273	1475.5
6.06214	1479.23
1.74026	1479.25
10.6341	1480.16
3.15644	1480.88
1.75245	1481.99
12.5885	1484.61
2.63422	1487.1
11.5577	1487.89
12.6904	1487.91
15.4912	1491.44
2.92546	1492.81
8.44132	1493.86
3.95472	1500.85
3.1515	1508.68
13.2747	1509.6
2.48776	1510.06
17.4906	1511.73
18.8776	1512.21
14.1386	1513.15
8.48373	1516.41
7.95939	1517.58
13.4318	1522
9.80703	1523.23
4.16043	1526.85
2.19701	1527.19
4.17468	1528.99
2.40432	1530.13
4.10174	1533.54
3.9124	1536.03
5.1504	1539.4
20.1011	1542.92
3.39889	1543.26
10.898	1544.16
10.1541	1546.14
10.1019	1548.98
12.4153	1550.76
8.16046	1554.19
7.07843	1554.46
15.8395	1559.45
13.876	1559.74
3.35119	1562.02
7.52076	1563.61
1.38225	1564.02
12.2653	1564.66
6.02245	1566.21
8.64778	1566.95
3.88105	1567.05
1.20011	1567.27
6.31167	1572.16
4.00297	1572.17
17.5647	1572.97
11.731	1573.98
11.7834	1574.29
11.0818	1576.28
5.66082	1576.73
19.6426	1577.78
19.6762	1585.29
18.118	1585.55
17.0924	1585.84
3.28032	1585.85
3.61141	1586.8
13.2996	1588.36
8.27867	1589.31
14.833	1591.82
8.05876	1595.59
3.56862	1599.12
18.1335	1602.03
5.47753	1611.19
7.36811	1614.02
16.6451	1616.37
1.55923	1620.05
13.754	1621.18
6.94286	1623.28
16.2904	1624.26
1.38757	1625.43
15.7017	1625.8
5.102	1627.94
19.2058	1628.32
18.9357	1632.41
5.80032	1632.64
19.7351	1636.61
13.1301	1637.07
10.9228	1638.49
3.12216	1639.06
11.3301	1641.25
18.863	1642.31
8.42651	1644.02
13.585	1644.78
4.75096	1646.83
15.7171	1647.35
6.35088	1647.94
9.92603	1648.77
11.0549	1649.28
19.6572	1653.03
15.6714	1653.65
10.8108	1654.03
10.352	1660.05
7.29309	1660.11
8.67345	1661.43
3.96037	1663.32
11.9922	1663.55
5.38943	1664.46
17.2438	1666.62
1.24717	1668.64
16.3262	1668.79
6.68242	1669.62
10.5198	1672.7
17.485	1673.25
11.5631	1674.21
19.4499	1675.98
19.4267	1681.58
20.6378	1681.84
16.6036	1684.65
4.26585	1684.89
1.75171	1687.65
18.9625	1687.83
19.0373	1691.61
13.3045	1691.95
17.7794	1692.37
6.53229	1693.23
20.2474	1694.54
17.1063	1696.61
4.92633	1699.25
19.3806	1700.99
5.24146	1705.48
8.14702	1712.81
14.3211	1713.13
5.83306	1713.56
12.7605	1714.34
2.37209	1714.98
1.40226	1715.94
1.19584	1716.15
20.1887	1716.37
11.5123	1719.12
14.9707	1720.35
3.30571	1721.65
5.9104	1725.65
3.48751	1732.31
3.50889	1733.73
15.7925	1736.22
14.672	1739.04
2.41131	1740.51
1.66721	1741.99
5.73324	1746.08
11.2815	1747.01
6.56218	1747.77
6.52347	1750.8
7.92617	1753.15
20.1755	1755.36
9.69035	1757.15
3.56958	1757.72
12.5894	1762.31
8.92237	1763.85
7.8507	1764.14
1.49338	1766.14
7.80988	1767.22
18.7671	1768.52
18.0366	1769.16
8.68148	1769.45
17.5351	1770.28
20.8575	1770.74
8.62444	1772.65
2.17073	1773.01
17.8348	1773.75
8.43917	1774.78
6.88254	1775.4
2.60558	1780.55
6.01145	1780.9
20.2684	1787.68
1.18233	1788.7
11.5153	1789.49
20.6164	1789.77
19.2697	1791.13
13.5363	1791.36
20.2474	1792.36
4.70064	1795.13
8.59714	1796.12
2.77026	1798.33
3.75958	1799.38
4.34075	1800.05
5.48281	1801.31
19.5177	1802.87
1.78495	1806.48
6.15739	1807.3
5.51186	1808.15
15.8462	1809.25
8.36826	1809.89
8.41873	1810.51
7.12956	1810.62
2.20806	1812.3
7.22146	1813.04
4.05174	1813.67
10.693	1813.68
9.69861	1813.74
9.3046	1814.58
9.52113	1816.73
5.60237	1816.76
6.91166	1818.02
19.0886	1821.27
1.55642	1821.62
20.8305	1821.67
12.4307	1821.84
8.58603	1822.3
12.9354	1823.5
11.6793	1825.18
11.5901	1825.21
9.16428	1828.48
15.041	1829.15
2.64384	1833.09
8.21612	1834.36
16.0374	1834.99
10.9156	1835.02
17.9092	1835.18
4.58935	1835.23
14.3032	1836.73
5.2801	1843.43
3.5706	1843.85
6.5699	1843.91
13.2558	1844.53
17.59	1844.94
9.2384	1845.46
14.9603	1846.43
20.8715	1849.5
11.2009	1852.69
19.5006	1857.25
6.68118	1863.88
15.4233	1869.63
9.31062	1869.85
12.1976	1872.27
8.80164	1877.82
5.6534	1885.84
9.02393	1888.3
13.5142	1888.99
8.6983	1889.67
17.956	1894.82
3.97492	1897.53
8.90605	1899.58
14.7382	1900.02
8.37417	1901.43
18.275	1903.29
11.7759	1905.3
8.27039	1908.75
17.9704	1908.79
10.0264	1909.43
9.93831	1913.35
3.36345	1918.62
1.7267	1924.79
7.51238	1927.2
8.12881	1928.32
14.9608	1928.43
9.69674	1930.75
10.8762	1931.94
8.18567	1933.95
1.70581	1934.18
13.6651	1935.07
7.37754	1937.01
8.40861	1939.98
5.4074	1940.71
2.47594	1946.82
18.9318	1949.23
8.15436	1952.48
9.95558	1955.59
14.1046	1956.32
2.71411	1958.93
13.0688	1960.38
15.6302	1960.44
18.2767	1962.69
17.8549	1965.02
16.1647	1965.32
5.72131	1967.02
16.4103	1968.65
11.9149	1971.24
7.43462	1972.8
1.16939	1973.3
1.54961	1974.21
6.54884	1975.6
6.18767	1976.22
13.1663	1978.18
5.21527	1979.34
12.5987	1980.41
13.6069	1988.58
5.80944	1989.77
19.845	1994.27
14.6545	1996.05
11.0755	1999.81
18.0896	2002.55
6.91896	2007.54
2.65968	2007.99
4.54993	2012.55
1.59777	2013.62
8.11674	2018.52
13.6737	2018.81
14.3394	2019.42
9.77739	2019.89
16.4334	2021.66
15.419	2021.75
10.0764	2023.02
3.45119	2024.27
5.0143	2025.39
8.8263	2026.64
8.01706	2027.74
9.56801	2028.98
6.28262	2029.17
19.4641	2029.27
13.1283	2029.44
1.2826	2031.29
20.5066	2031.78
16.4075	2035.15
10.5451	2035.55
6.27848	2037.1
8.98033	2037.48
11.1263	2039.24
9.70732	2039.79
2.10941	2047.87
12.9352	2048
16.7301	2050.65
12.9789	2050.83
19.5063	2053.51
16.2673	2055.2
11.274	2058.41
14.0143	2060.29
19.2739	2060.55
19.1848	2062.38
17.6468	2063.49
18.904	2067.61
5.29546	2071.15
6.81855	2071.33
1.36573	2071.51
7.8062	2071.63
11.1027	2073.89
18.331	2074.59
3.96052	2075.29
18.4305	2075.35
8.89744	2076.37
15.1709	2079.69
5.01136	2080.64
10.3157	2080.77
6.27064	2081.73
16.7738	2087.41
13.2956	2088.99
7.12238	2090.89
3.72956	2095.29
17.2811	2095.87
8.60672	2097.05
9.33369	2097.26
10.7707	2098.34
1.25036	2100.8
3.81778	2102.17
4.09311	2102.82
13.878	2104.27
1.42106	2110.15
5.6194	2112.32
13.3565	2113.16
18.2352	2114.04
10.7784	2114.88
3.216	2116.11
2.36636	2116.43
5.18453	2119.25
15.5914	2122.99
19.8263	2123.76
12.2215	2125.03
6.21755	2128.06
6.61325	2128.38
2.28199	2128.79
9.1666	2130.01
8.47162	2130.51
10.1517	2132.22
7.75522	2132.6
13.6397	2136.53
16.5662	2137.68
1.38919	2143.04
5.52137	2144.53
20.5733	2146.21
13.8698	2146.95
10.7655	2150.53
1.7997	2155.48
8.41249	2156.43
1.2386	2156.73
19.7086	2159.38
2.01591	2159.51
2.9559	2160.5
3.24052	2161.34
13.2591	2161.9
10.5844	2162.16
4.23224	2163.44
20.5471	2164.05
5.83244	2166.95
12.196	2167.36
13.5477	2169.65
16.3871	2170.38
20.3759	2175.25
6.58886	2175.89
6.23221	2176.01
6.32731	2178.12
12.5681	2178.46
17.9019	2181.21
20.2738	2182.81
7.66346	2183.27
10.9945	2183.8
12.0593	2185.67
5.59624	2186.77
18.1952	2192.74
5.94735	2194.29
18.3291	2194.84
9.60028	2197.52
15.6109	2197.53
14.4453	2198.62
13.1752	2201.42
20.0369	2204.29
4.93046	2205.33
7.3975	2206.44
11.4763	2206.86
20.5835	2209.74
3.47417	2212.14
5.79025	2214.05
8.68907	2214.35
17.6789	2214.89
6.06456	2216.72
17.9774	2216.9
17.3684	2218.5
4.86997	2220.93
4.74449	2222.43
16.0501	2223.76
14.6974	2224.19
20.7241	2225.5
11.4996	2229.42
14.1675	2229.45
1.3712	2235.93
12.9174	2235.93
9.01009	2236.8
19.3856	2246.63
3.48627	2247.95
15.9745	2248.76
11.0064	2251.41
4.00221	2252.29
20.0474	2252.91
10.5771	2256.05
13.9076	2257.83
16.2719	2258.42
10.1649	2260.09
16.5985	2269.1
2.15551	2271.87
5.38495	2274.6
13.7053	2275.41
18.3559	2278.22
2.08238	2280.45
16.0003	2283.11
2.04261	2283.55
14.5993	2284.86
8.07813	2284.98
10.9153	2285.9
6.03435	2287.46
10.6673	2287.72
3.34481	2288.12
19.9299	2289.44
17.3691	2290.54
2.08047	2290.69
17.1845	2291.23
19.2964	2291.44
10.6541	2292.37
19.0229	2292.5
6.23823	2293.4
8.07389	2293.64
20.6096	2296.57
20.1189	2297.72
4.66806	2298.69
9.9373	2299.13
11.808	2300.19
16.975	2302.24
4.88833	2302.94
17.9423	2304.65
16.4581	2310.15
12.4066	2311.39
10.7706	2311.94
20.0218	2314.54
3.87981	2314.63
20.1937	2314.8
15.1055	2314.88
15.7076	2316.43
15.8408	2316.72
6.99521	2319.82
5.75749	2320.77
20.2931	2321.64
2.39908	2322
19.406	2322.68
13.5695	2324.6
3.76508	2325.25
18.4631	2325.42
8.88426	2326.06
16.021	2326.1
6.01206	2326.81
6.24195	2328.84
2.9869	2329.53
19.4247	2332.81
5.57933	2335.04
7.10358	2336.36
20.41	2337.42
14.3493	2337.45
4.60373	2337.57
11.5778	2338.71
3.37995	2340.72
14.5673	2345.33
14.4193	2345.38
7.7803	2349.91
2.06764	2350.65
10.5623	2352.12
18.5147	2353.66
6.75405	2357.01
15.0062	2358.27
7.33399	2360.37
5.34955	2360.42
5.83692	2364.5
1.41516	2364.69
4.08781	2365.18
3.77971	2365.28
3.3039	2366.6
13.4885	2368.79
11.3153	2369.74
9.0355	2370.92
1.64236	2371.27
4.91733	2373.95
11.6425	2374.48
14.3712	2375.46
19.8498	2376.01
1.10777	2376.24
13.6379	2376.57
